state_name,land_use_name,hour_of_crash,atmospheric_conditions_name,consecutive_number,body_type_name,number_of_fatalities
Ohio,Urban,19,Rain,390139,4-Door Sedan/Hardtop,1
New Jersey,Urban,17,Rain,340502,Standard Pickup,1
Virginia,Urban,23,Rain,510283,4-Door Sedan/Hardtop,1
Michigan,Urban,17,Rain,260877,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Tennessee,Rural,5,Rain,470906,4-Door Sedan/Hardtop,1
New York,Urban,9,Rain,360308,4-Door Sedan/Hardtop,1
Georgia,Urban,0,Rain,131344,4-Door Sedan/Hardtop,1
Kentucky,Rural,21,Rain,210157,"Cab Chassis-Based (Includes Light Stake, Light Dump, Light Tow, Rescue
Vehicles)",1
Wisconsin,Rural,99,Rain,550209,Unknown Body Type,1
California,Rural,21,Rain,61822,4-Door Sedan/Hardtop,1
Tennessee,Rural,5,Rain,470730,Standard Pickup,1
California,Rural,22,Rain,60938,Unknown Body Type,1
New Jersey,Urban,19,Rain,340442,Station Wagon (Excluding Van and Truck-Based),1
California,Rural,5,Cloudy,61734,Standard Pickup,1
California,Rural,18,Cloudy,62139,Unknown Body Type,1
Georgia,Urban,1,Cloudy,130575,Station Wagon (Excluding Van and Truck-Based),1
Ohio,Rural,11,Cloudy,390591,Standard Pickup,1
Georgia,Rural,21,Cloudy,130426,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Georgia,Urban,21,Cloudy,130677,4-Door Sedan/Hardtop,1
Georgia,Urban,2,Cloudy,131299,Large Van – Includes Van-Based Buses,1
Georgia,Rural,20,Cloudy,131321,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Georgia,Rural,12,Cloudy,130913,4-Door Sedan/Hardtop,1
California,Rural,18,Cloudy,60172,"Sedan/Hardtop, Number of Doors Unknown",1
Ohio,Rural,22,Cloudy,390274,Standard Pickup,1
Oregon,Urban,20,Cloudy,410124,Standard Pickup,1
Mississippi,Urban,5,Cloudy,280326,Unknown Body Type,1
Ohio,Urban,19,Cloudy,391100,2-Door Sedan/Hardtop/Coupe,1
Hawaii,Urban,5,Cloudy,150043,Station Wagon (Excluding Van and Truck-Based),1
Missouri,Urban,17,Cloudy,290821,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
Ohio,Urban,2,Cloudy,391038,Other or Unknown Automobile Type,1
California,Urban,3,Cloudy,60693,2-Door Sedan/Hardtop/Coupe,1
Maryland,Urban,20,Cloudy,240343,4-Door Sedan/Hardtop,1
Minnesota,Urban,18,Cloudy,270139,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Wisconsin,Urban,17,Cloudy,550542,4-Door Sedan/Hardtop,1
California,Rural,23,Cloudy,61044,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,17,Cloudy,62035,2-Door Sedan/Hardtop/Coupe,1
Ohio,Urban,22,Cloudy,390222,4-Door Sedan/Hardtop,1
Washington,Urban,0,Cloudy,530088,Standard Pickup,1
Ohio,Urban,21,Cloudy,390127,4-Door Sedan/Hardtop,1
Georgia,Urban,22,Cloudy,130507,2-Door Sedan/Hardtop/Coupe,1
Ohio,Urban,20,Cloudy,390419,4-Door Sedan/Hardtop,1
Georgia,Urban,12,Cloudy,130008,4-Door Sedan/Hardtop,1
Ohio,Urban,16,Cloudy,391057,4-Door Sedan/Hardtop,1
California,Rural,7,Cloudy,61773,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Wisconsin,Rural,0,Cloudy,550058,Standard Pickup,1
California,Rural,5,Cloudy,63289,4-Door Sedan/Hardtop,1
California,Rural,20,Cloudy,62449,4-Door Sedan/Hardtop,1
Georgia,Urban,15,Cloudy,131365,4-Door Sedan/Hardtop,1
New York,Rural,17,Cloudy,360940,Standard Pickup,1
California,Rural,99,Cloudy,61559,Standard Pickup,1
California,Rural,21,Cloudy,60926,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,2,Cloudy,63298,Standard Pickup,1
Georgia,Urban,22,Cloudy,130868,Station Wagon (Excluding Van and Truck-Based),1
Ohio,Urban,20,Cloudy,390852,Station Wagon (Excluding Van and Truck-Based),1
Georgia,Urban,1,Cloudy,131429,4-Door Sedan/Hardtop,1
Montana,Rural,6,Cloudy,300034,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,18,Clear,60174,Utility Station Wagon,1
California,Rural,1,Clear,60695,Standard Pickup,1
New Jersey,Urban,8,Clear,340490,Large Van – Includes Van-Based Buses,1
Washington,Urban,9,Clear,530149,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
New Jersey,Urban,10,Clear,340545,Standard Pickup,1
New Jersey,Urban,6,Clear,340451,4-Door Sedan/Hardtop,1
California,Rural,21,Clear,60646,Minivan,1
New Jersey,Urban,4,Clear,340520,"Other Motored Cycle Type (Mini-Bikes, Motor Scooters, Pocket Motorcycles,
Pocket Bikes) (Since 2008)",1
Ohio,Urban,22,Clear,390460,4-Door Sedan/Hardtop,1
California,Rural,17,Clear,63297,Pickup with Slide-In Camper,1
New Jersey,Urban,6,Clear,340137,2-Door Sedan/Hardtop/Coupe,1
California,Rural,19,Clear,61694,Unknown Body Type,1
Arizona,Urban,19,Clear,40631,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Wisconsin,Rural,23,Clear,550029,Unknown Body Type,1
California,Rural,21,Clear,63488,4-Door Sedan/Hardtop,1
California,Rural,0,Clear,60445,4-Door Sedan/Hardtop,1
California,Rural,22,Clear,60692,3-Door/2-Door Hatchback,1
California,Rural,5,Clear,60358,3-Door/2-Door Hatchback,1
California,Rural,23,Clear,61486,3-Door/2-Door Hatchback,1
California,Rural,0,Clear,62167,Minivan,1
New Jersey,Urban,21,Clear,340118,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Maryland,Urban,7,Clear,240055,4-Door Sedan/Hardtop,1
Maryland,Urban,7,Clear,240055,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
New York,Urban,23,Clear,360400,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,21,Clear,61494,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Wisconsin,Rural,99,Clear,550247,Unknown Body Type,1
California,Rural,19,Clear,61882,Standard Pickup,1
California,Rural,21,Clear,61262,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2
California,Rural,23,Clear,61912,Standard Pickup,1
California,Rural,18,Clear,63462,3-Door/2-Door Hatchback,1
California,Rural,21,Clear,61215,Unknown Light Truck Type (Since 2013),1
Oklahoma,Rural,1,Clear,400486,Unknown Body Type,1
California,Rural,19,Clear,61875,4-Door Sedan/Hardtop,1
Alabama,Rural,13,Clear,10453,4-Door Sedan/Hardtop,1
California,Rural,15,Clear,61425,Standard Pickup,1
California,Rural,4,Clear,61149,4-Door Sedan/Hardtop,1
Ohio,Urban,22,Clear,390349,Unknown Body Type,1
California,Rural,20,Clear,62103,4-Door Sedan/Hardtop,1
California,Rural,20,Clear,62103,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Arizona,Urban,20,Clear,40856,4-Door Sedan/Hardtop,1
Arizona,Urban,20,Clear,40368,2-Door Sedan/Hardtop/Coupe,1
California,Rural,16,Clear,62863,Standard Pickup,1
Hawaii,Urban,19,Clear,150074,Motorcycle,2
California,Rural,21,Clear,61146,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
California,Rural,3,Clear,60206,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1
California,Rural,4,Clear,63243,Unknown Body Type,1
California,Rural,3,Clear,61774,4-Door Sedan/Hardtop,1
California,Rural,20,Clear,61699,2-Door Sedan/Hardtop/Coupe,1
California,Rural,20,Clear,60698,Other or Unknown Automobile Type,1
New Jersey,Urban,3,Clear,340430,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
California,Rural,8,Clear,63293,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Georgia,Urban,20,Clear,130902,4-Door Sedan/Hardtop,1
New Jersey,Urban,6,Clear,340412,Station Wagon (Excluding Van and Truck-Based),1
Hawaii,Urban,12,Clear,150038,Unknown Van Type,1
Ohio,Urban,11,Clear,390922,Standard Pickup,1
New Jersey,Urban,13,Clear,340408,4-Door Sedan/Hardtop,1
California,Rural,4,Clear,61867,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Minnesota,Urban,20,Clear,270316,Three-Wheel Motorcycle/Moped- Not All-Terrain Vehicle,1
California,Rural,20,Clear,60307,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
New Jersey,Urban,5,Clear,340450,Station Wagon (Excluding Van and Truck-Based),1
Ohio,Urban,23,Clear,390611,4-Door Sedan/Hardtop,1
Georgia,Urban,20,Clear,131097,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
New Jersey,Urban,12,Clear,340197,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1
California,Rural,20,Clear,60430,Unknown Body Type,1
New Jersey,Urban,12,Clear,340236,Large Van – Includes Van-Based Buses,1
New Jersey,Urban,7,Clear,340159,4-Door Sedan/Hardtop,1
Washington,Urban,14,Clear,530077,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Ohio,Urban,14,Clear,391043,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Georgia,Urban,6,Clear,131206,4-Door Sedan/Hardtop,1
Georgia,Urban,20,Clear,131327,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Alabama,Urban,5,Clear,10619,2-Door Sedan/Hardtop/Coupe,1
Georgia,Urban,21,Clear,131427,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,21,Clear,61327,4-Door Sedan/Hardtop,1
California,Rural,22,Clear,63100,Unknown Body Type,1
Minnesota,Urban,8,Clear,270282,5-Door/4-Door Hatchback,1
Minnesota,Urban,17,Clear,270265,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,6,Clear,62553,4-Door Sedan/Hardtop,1
California,Rural,16,Clear,62232,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,17,Clear,61874,Standard Pickup,1
New Jersey,Urban,15,Clear,340114,Large Van – Includes Van-Based Buses,1
New Jersey,Urban,21,Clear,340208,Unknown Body Type,1
New Jersey,Urban,22,Clear,340282,Minivan,1
New Jersey,Urban,18,Clear,340090,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
New Jersey,Urban,22,Clear,340290,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
New Jersey,Urban,12,Clear,340081,Single Unit Straight Truck or Cab-Chassis (GVWR Unknown) (Since 2011),1
Missouri,Urban,20,Clear,290520,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Colorado,Urban,19,Clear,80038,Unknown Body Type,1
Illinois,Urban,23,Clear,170048,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Wisconsin,Urban,21,Clear,550223,4-Door Sedan/Hardtop,1
New Jersey,Urban,21,Clear,340140,Large Van – Includes Van-Based Buses,1
Missouri,Urban,16,Clear,290753,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
New Jersey,Urban,6,Clear,340489,4-Door Sedan/Hardtop,1
Oklahoma,Urban,21,Clear,400504,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Ohio,Urban,1,Clear,390114,4-Door Sedan/Hardtop,1
Mississippi,Urban,21,Clear,280636,2-Door Sedan/Hardtop/Coupe,1
Georgia,Urban,21,Clear,131400,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Indiana,Urban,4,Clear,180608,4-Door Sedan/Hardtop,1
Indiana,Urban,4,Clear,180608,Unknown Body Type,1
Georgia,Urban,18,Clear,130029,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Georgia,Urban,19,Clear,131417,Minivan,1
Arizona,Urban,0,Clear,40216,4-Door Sedan/Hardtop,1
Illinois,Urban,20,Clear,170779,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Georgia,Urban,6,Clear,131054,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Georgia,Urban,22,Clear,130625,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Maryland,Urban,21,Clear,240393,4-Door Sedan/Hardtop,1
New Jersey,Urban,20,Clear,340400,2-Door Sedan/Hardtop/Coupe,1
California,Rural,17,Clear,61787,Standard Pickup,1
Georgia,Urban,21,Clear,130542,Unknown Body Type,1
New Jersey,Urban,16,Clear,340529,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
New Jersey,Urban,3,Clear,340176,Unknown Body Type,1
New Jersey,Urban,18,Clear,340057,4-Door Sedan/Hardtop,1
Maryland,Urban,19,Clear,240003,4-Door Sedan/Hardtop,1
California,Rural,1,Clear,61480,Unknown Body Type,1
Indiana,Rural,2,Clear,180488,Standard Pickup,1
Illinois,Rural,23,Clear,170577,4-Door Sedan/Hardtop,1
California,Rural,2,Clear,61564,Unknown Body Type,1
Georgia,Rural,0,Clear,130569,Standard Pickup,1
Georgia,Urban,1,Clear,130797,4-Door Sedan/Hardtop,1
Ohio,Urban,13,Clear,390512,5-Door/4-Door Hatchback,1
Oregon,Urban,14,Clear,410301,Standard Pickup,1
Georgia,Urban,21,Clear,130810,Standard Pickup,1
New Jersey,Urban,23,Clear,340152,4-Door Sedan/Hardtop,1
New Jersey,Urban,23,Clear,340152,4-Door Sedan/Hardtop,1
Maryland,Urban,20,Clear,240437,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Maryland,Urban,22,Clear,240232,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Georgia,Urban,21,Clear,130811,Large Van – Includes Van-Based Buses,1
Georgia,Urban,21,Clear,130811,4-Door Sedan/Hardtop,1
Georgia,Urban,21,Clear,130748,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Georgia,Urban,21,Clear,130748,4-Door Sedan/Hardtop,1
Georgia,Urban,23,Clear,131104,4-Door Sedan/Hardtop,2
Maryland,Urban,0,Clear,240280,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Hawaii,Urban,19,Clear,150026,4-Door Sedan/Hardtop,1
Florida,Urban,21,Clear,122880,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Georgia,Urban,21,Clear,131122,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,23,Clear,62019,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1
California,Rural,7,Clear,61249,2-Door Sedan/Hardtop/Coupe,1
California,Rural,21,Clear,62425,Utility Station Wagon,1
California,Rural,21,Clear,62425,Unknown Body Type,1
Illinois,Rural,3,Clear,170747,Standard Pickup,1
North Dakota,Rural,2,Clear,380095,Standard Pickup,1
California,Rural,4,Clear,63447,2-Door Sedan/Hardtop/Coupe,1
Alabama,Rural,5,Clear,10608,Standard Pickup,1
California,Rural,17,Clear,62344,4-Door Sedan/Hardtop,1
Illinois,Rural,10,Clear,170411,Standard Pickup,1
Illinois,Rural,10,Clear,170411,Standard Pickup,1
California,Urban,20,Clear,61852,4-Door Sedan/Hardtop,1
New Jersey,Urban,18,Clear,340479,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
New Jersey,Urban,7,Clear,340404,Minivan,1
Mississippi,Rural,6,Clear,280294,Large Van – Includes Van-Based Buses,1
California,Rural,16,Clear,61950,2-Door Sedan/Hardtop/Coupe,1
Minnesota,Rural,4,Clear,270367,Unknown Body Type,1
Illinois,Urban,23,Clear,170046,Standard Pickup,1
Alabama,Urban,20,Clear,10440,4-Door Sedan/Hardtop,2
Ohio,Urban,5,Clear,390204,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Ohio,Urban,5,Clear,390204,4-Door Sedan/Hardtop,1
Mississippi,Urban,23,Clear,280430,2-Door Sedan/Hardtop/Coupe,1
Mississippi,Urban,21,Clear,280045,4-Door Sedan/Hardtop,1
Ohio,Urban,15,Clear,390886,5-Door/4-Door Hatchback,1
California,Rural,19,Clear,62130,4-Door Sedan/Hardtop,1
Maryland,Urban,20,Clear,240422,4-Door Sedan/Hardtop,1
Ohio,Urban,7,Clear,390709,4-Door Sedan/Hardtop,1
South Dakota,Urban,18,Clear,460008,Standard Pickup,1
South Dakota,Urban,18,Clear,460008,4-Door Sedan/Hardtop,1
New Jersey,Urban,6,Clear,340024,Standard Pickup,1
Alabama,Rural,6,Clear,10949,Utility Station Wagon,1
South Carolina,Rural,21,Clear,450419,2-Door Sedan/Hardtop/Coupe,1
South Carolina,Rural,19,Clear,450068,Large Van – Includes Van-Based Buses,1
Missouri,Rural,19,Clear,290566,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
Louisiana,Rural,18,Clear,220417,Standard Pickup,1
Mississippi,Urban,23,Clear,280042,Other or Unknown Automobile Type,1
Louisiana,Rural,17,Clear,220679,Standard Pickup,1
Montana,Rural,10,Clear,300003,Standard Pickup,1
Tennessee,Rural,99,Clear,470412,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Georgia,Rural,19,Clear,130579,Standard Pickup,1
Alabama,Rural,16,Clear,10274,Standard Pickup,1
Tennessee,Rural,15,Clear,470812,Motorcycle,1
California,Rural,0,Clear,61745,Unknown Body Type,1
Arizona,Rural,21,Clear,40245,Standard Pickup,1
California,Rural,1,Clear,62086,3-Door/2-Door Hatchback,1
Tennessee,Rural,22,Clear,470596,4-Door Sedan/Hardtop,1
California,Rural,99,Clear,61758,Unknown Body Type,1
Louisiana,Rural,19,Clear,220699,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Georgia,Rural,23,Clear,130404,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Iowa,Rural,22,Clear,190171,Minivan,1
Illinois,Rural,19,Clear,170816,Minivan,1
Alabama,Rural,99,Clear,10275,Unknown Body Type,1
California,Rural,19,Clear,60523,4-Door Sedan/Hardtop,1
Ohio,Rural,3,Clear,390578,4-Door Sedan/Hardtop,1
New Jersey,Urban,21,Clear,340377,4-Door Sedan/Hardtop,1
Arizona,Rural,22,Clear,40695,4-Door Sedan/Hardtop,1
Arizona,Rural,22,Clear,40695,4-Door Sedan/Hardtop,1
Iowa,Rural,2,Clear,190099,Standard Pickup,1
California,Rural,18,Clear,61805,Standard Pickup,1
California,Rural,20,Clear,60980,3-Door/2-Door Hatchback,1
Maryland,Urban,2,Clear,240097,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
California,Rural,20,Clear,61871,Unknown Body Type,1
Georgia,Urban,23,Clear,130751,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Georgia,Urban,21,Clear,130849,Standard Pickup,1
Georgia,Urban,9,Clear,131085,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
New York,Urban,20,Clear,360249,4-Door Sedan/Hardtop,1
Georgia,Urban,6,Clear,131018,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,13,Clear,61590,Standard Pickup,1
South Carolina,Urban,20,Clear,450006,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Georgia,Urban,22,Clear,131083,2-Door Sedan/Hardtop/Coupe,1
California,Rural,21,Clear,61876,4-Door Sedan/Hardtop,1
South Carolina,Urban,10,Clear,450274,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
New York,Urban,15,Clear,360297,Standard Pickup,1
Maryland,Urban,15,Clear,240054,Standard Pickup,1
Hawaii,Urban,11,Clear,150062,4-Door Sedan/Hardtop,1
Georgia,Urban,9,Clear,131284,"Single-Unit Straight Truck or Cab-Chassis (10,000 lbs < GVWR <=
19,500 lbs) (Since 2011)",1
Minnesota,Urban,13,Clear,270344,4-Door Sedan/Hardtop,1
New Jersey,Urban,14,Clear,340079,Standard Pickup,1
Georgia,Urban,18,Clear,131094,"Convertible (Excludes Sunroof, T-Bar)",1
Georgia,Urban,18,Clear,131362,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Minnesota,Urban,20,Clear,270211,4-Door Sedan/Hardtop,1
Mississippi,Urban,0,Clear,280537,3-Door/2-Door Hatchback,1
Minnesota,Urban,8,Clear,270107,2-Door Sedan/Hardtop/Coupe,1
Georgia,Urban,6,Clear,130025,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
New Jersey,Urban,6,Clear,340047,4-Door Sedan/Hardtop,1
Washington,Urban,14,Clear,530366,Motorcycle,1
New Jersey,Urban,19,Clear,340103,Minivan,1
New Jersey,Urban,19,Clear,340103,Unknown Body Type,1
Maryland,Urban,13,Clear,240126,4-Door Sedan/Hardtop,1
Ohio,Urban,23,Clear,390388,4-Door Sedan/Hardtop,1
New Jersey,Urban,19,Clear,340482,4-Door Sedan/Hardtop,1
Minnesota,Urban,23,Clear,270309,Other or Unknown Automobile Type,1
California,Rural,19,Clear,60979,4-Door Sedan/Hardtop,1
New York,Urban,23,Clear,360763,4-Door Sedan/Hardtop,1
New Jersey,Urban,20,Clear,340535,4-Door Sedan/Hardtop,1
California,Rural,19,Clear,60765,4-Door Sedan/Hardtop,1
Nebraska,Rural,99,Clear,310013,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Georgia,Urban,23,Clear,130908,4-Door Sedan/Hardtop,1
Georgia,Urban,18,Clear,131310,Large Van – Includes Van-Based Buses,1
California,Rural,99,Clear,60592,Unknown Body Type,2
California,Rural,23,Clear,62149,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,17,Clear,62208,Standard Pickup,1
California,Rural,20,Clear,62458,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
Georgia,Urban,13,Clear,130385,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Rural,2,Clear,61728,Minivan,1
Iowa,Rural,17,Clear,190007,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
California,Rural,20,Clear,62258,4-Door Sedan/Hardtop,1
California,Rural,19,Clear,62056,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
